timestamp_utc,status,signals_on,us2y_now,us2y_chg10,kre_close,kre_ma200,kre_chg20,jnk_chg20,sig_us2y,sig_kre,sig_hy
2026-02-25 23:34:00+0000,🟢Green,0,,,69.87000274658203,62.70096914291382,0.023586295926835588,0.002162417694583141,False,False,False
2026-02-26 23:35:46+0000,🟢Green,0,,,70.38999938964844,62.77541690826416,0.03850694389727227,0.002979761267420944,False,False,False
2026-02-27 23:30:05+0000,🟢Green,0,,,66.7699966430664,62.81901277542114,-0.03273942019695175,0.0005108222417089525,False,False,False
2026-02-28 23:28:20+0000,🟢Green,0,,,66.7699966430664,62.819012756347654,-0.03273942019695175,0.0005108222417089525,False,False,False
2026-03-01 23:29:44+0000,🟢Green,0,,,66.7699966430664,62.81901277542114,-0.03273942019695175,0.0005108222417089525,False,False,False
2026-03-02 23:32:37+0000,🟢Green,0,,,67.76000213623047,62.866185359954834,-0.015259343985140839,-0.0059634157754004935,False,False,False
2026-03-03 23:32:47+0000,🟢Green,0,,,67.30000305175781,62.91238212585449,-0.039120471558447556,-0.0040710093812579284,False,False,False
2026-03-04 23:35:52+0000,🟢Green,0,,,67.5,62.95928466796875,-0.052498567882068636,0.000363947327297387,False,False,False
2026-03-05 23:54:49+0000,🟢Green,0,,,66.5999984741211,63.001736316680905,-0.07947477707351602,-0.0021303052650271104,False,False,False
2026-03-06 23:32:50+0000,🟢Green,0,,,64.91000366210938,63.03691505432129,-0.10221298862682093,-0.0064848571543731914,False,False,False
2026-03-07 23:28:32+0000,🟢Green,0,,,64.91000366210938,63.03691509246826,-0.10221298862682093,-0.0064848571543731914,False,False,False
2026-03-08 23:30:01+0000,🟢Green,0,,,64.91000366210938,63.03691495895386,-0.10221298862682093,-0.0064848571543731914,False,False,False
2026-03-09 23:33:43+0000,🟢Green,0,,,64.75,63.07261791229248,-0.12060298227168209,-0.004585235480323968,False,False,False
2026-03-10 23:33:37+0000,🟢Green,0,,,64.72000122070312,63.118372421264645,-0.11849628391739808,-0.007250931817207706,False,False,False
2026-03-11 23:32:30+0000,🟢Green,0,,,63.97999954223633,63.16042692184448,-0.11921806057512441,-0.008804312709522977,False,False,False
2026-03-12 23:33:52+0000,🟢Green,0,,,63.459999084472656,63.201107578277586,-0.1162790524718772,-0.015303837196382397,False,False,False
2026-03-13 23:34:14+0000,🟡Yellow,1,,,63.11000061035156,63.233466148376465,-0.1073549740525036,-0.01646304278311328,False,True,False
2026-03-14 23:33:47+0000,🟡Yellow,1,,,63.11000061035156,63.23346607208252,-0.1073549740525036,-0.01646304278311328,False,True,False
2026-03-15 23:34:34+0000,🟡Yellow,1,,,63.11000061035156,63.23346607208252,-0.1073549740525036,-0.01646304278311328,False,True,False
2026-03-16 23:36:32+0000,🟢Green,0,,,63.459999084472656,63.27218486785889,-0.10970819063896398,-0.013447279036292614,False,False,False
2026-03-17 23:37:58+0000,🟢Green,0,,,63.45000076293945,63.30845050811767,-0.11295957156783898,-0.008612505011345917,False,False,False
2026-03-18 23:34:57+0000,🟡Yellow,1,,,62.619998931884766,63.34257694244385,-0.1227234331549899,-0.014674573581331618,False,True,False
2026-03-19 23:35:23+0000,🟡Yellow,1,,,63.189998626708984,63.38161333084106,-0.10987462278881621,-0.012712225925999077,False,True,False
2026-03-20 23:34:43+0000,🟡Yellow,1,,,63.040000915527344,63.41553461074829,-0.1232267096289642,-0.02207167684490252,False,True,False
2026-03-21 23:30:58+0000,🟡Yellow,1,,,63.040000915527344,63.41553449630737,-0.1232267096289642,-0.02207167684490252,False,True,False
2026-03-22 23:33:40+0000,🟡Yellow,1,,,63.040000915527344,63.41553462982178,-0.1232267096289642,-0.02207167684490252,False,True,False
2026-03-23 23:38:25+0000,🟢Green,0,,,63.810001373291016,63.45678812026978,-0.07171947401349787,-0.015196376547634172,False,False,False
2026-03-24 23:37:48+0000,🟢Green,0,,,64.33999633789062,63.500887928009035,-0.06305521984144813,-0.016871439384571252,False,False,False
2026-03-25 23:40:38+0000,🟢Green,0,,,64.56999969482422,63.177853164672854,-0.07048802536506649,-0.015286728972432884,False,False,False
2026-03-26 23:37:34+0000,🟢Green,0,,,64.47000122070312,63.215867366790775,-0.07878361060887606,-0.020667262410445586,False,False,False
2026-03-27 23:38:41+0000,🟢Green,0,,,63.369998931884766,63.60335802078247,-0.05092104061884373,-0.021349132536447768,False,False,False
